order_item_id,order_id,product_id,quantity,unit_price,total_price
115380,49321,2382,3,55.35,166.05
115381,49322,2358,3,65.42,196.26
115382,49322,2888,2,159.26,318.52
115383,49322,2276,1,1316.77,1316.77
115384,49323,2901,1,321.42,321.42
115385,49323,2787,4,13.34,53.36
115386,49323,2594,3,260.48,781.44
115387,49324,2479,2,63.84,127.68
115388,49324,2334,3,211.96,635.88
115389,49324,2112,2,12.03,24.06
115390,49324,2598,2,643.62,1287.24
115391,49324,2247,3,1347.82,4043.46
115392,49325,2732,2,1269.71,2539.42
115393,49325,2994,3,64.58,193.74
115394,49326,2239,1,125.42,125.42
115395,49326,2591,3,21.37,64.11
115396,49326,2552,1,1370.03,1370.03
115397,49327,2087,4,295.25,1181.0
115398,49327,2929,4,31.55,126.2
115399,49327,2158,4,170.03,680.12
115400,49328,2306,1,46.28,46.28
115401,49329,2608,4,158.39,633.56
115402,49329,2846,4,44.53,178.12
115403,49330,2074,4,1534.98,6139.92
115404,49331,2650,2,434.04,868.08
115405,49331,2698,2,874.37,1748.74
115406,49332,2031,4,1528.59,6114.36
115407,49332,2459,2,59.61,119.22
115408,49332,2358,3,70.55,211.65
115409,49332,2313,2,1358.98,2717.96
115410,49333,2630,2,16.22,32.44
115411,49333,2294,4,666.39,2665.56
115412,49334,2895,4,150.36,601.44
115413,49334,2850,1,157.22,157.22
115414,49335,2745,2,688.22,1376.44
115415,49335,2752,4,1089.72,4358.88
115416,49335,2316,1,28.0,28.0
115417,49335,2720,1,9.16,9.16
115418,49336,2891,2,1589.86,3179.72
115419,49336,2649,4,880.47,3521.88
115420,49336,2218,4,72.0,288.0
115421,49337,2689,3,13.67,41.01
115422,49337,2088,1,8.93,8.93
115423,49338,2762,2,18.47,36.94
115424,49338,2534,3,40.78,122.34
115425,49338,2863,3,21.15,63.45
115426,49338,2663,1,106.6,106.6
115427,49339,2547,2,223.27,446.54
115428,49340,2491,4,437.69,1750.76
115429,49340,2540,1,1310.54,1310.54
115430,49340,2091,4,397.69,1590.76
115431,49340,2753,4,15.02,60.08
115432,49341,2128,2,384.61,769.22
115433,49342,2453,3,209.42,628.26
115434,49342,2606,1,1669.51,1669.51
115435,49343,2122,3,8.59,25.77
115436,49343,2084,3,9.15,27.45
115437,49344,2136,2,90.43,180.86
115438,49345,2611,2,637.91,1275.82
115439,49345,2927,2,259.08,518.16
115440,49345,2824,2,26.94,53.88
115441,49346,2814,2,99.12,198.24
115442,49346,2183,4,1715.26,6861.04
115443,49347,2119,3,911.42,2734.26
115444,49348,2251,1,208.25,208.25
115445,49348,2061,4,110.51,442.04
115446,49348,2786,4,8.27,33.08
115447,49348,2399,4,12.38,49.52
115448,49349,2104,1,91.99,91.99
115449,49349,2330,4,23.95,95.8
115450,49349,2498,3,54.24,162.72
115451,49350,2356,3,56.22,168.66
115452,49351,2684,4,955.42,3821.68
115453,49351,2792,4,365.52,1462.08
115454,49352,2928,3,6.17,18.51
115455,49352,2873,1,1886.08,1886.08
115456,49352,2094,1,247.24,247.24
115457,49353,2498,2,52.2,104.4
115458,49353,2392,3,18.05,54.15
115459,49354,2203,4,212.41,849.64
115460,49355,2678,3,249.42,748.26
115461,49356,2235,1,26.26,26.26
115462,49356,2351,4,155.03,620.12
115463,49356,2179,3,90.29,270.87
115464,49356,2212,1,57.3,57.3
115465,49357,2699,1,68.88,68.88
115466,49357,2857,3,21.24,63.72
115467,49357,2522,1,752.88,752.88
115468,49357,2517,4,73.29,293.16
115469,49358,2121,1,73.58,73.58
115470,49358,2313,4,1282.64,5130.56
115471,49358,2827,2,34.38,68.76
115472,49359,2155,1,6.0,6.0
115473,49359,2898,1,93.83,93.83
115474,49359,2956,4,1175.97,4703.88
115475,49360,2886,2,67.48,134.96
115476,49360,2583,3,874.28,2622.84
115477,49361,2752,3,1049.89,3149.67
115478,49361,2033,4,501.6,2006.4
115479,49361,2959,4,18.44,73.76
115480,49362,2863,2,22.13,44.26
115481,49362,2224,2,969.51,1939.02
115482,49363,2540,3,1254.26,3762.78
115483,49363,2489,2,504.08,1008.16
115484,49364,2405,3,5.18,15.54
115485,49364,2903,2,22.62,45.24
115486,49364,2257,1,1294.68,1294.68
115487,49364,2735,4,21.0,84.0
115488,49365,2825,1,61.74,61.74
115489,49366,2786,2,8.18,16.36
115490,49366,2797,3,705.49,2116.47
115491,49367,2488,2,64.95,129.9
115492,49367,2738,2,17.24,34.48
115493,49367,2006,2,74.98,149.96
115494,49367,2744,2,17.83,35.66
115495,49368,2376,4,62.65,250.6
115496,49368,2328,2,216.53,433.06
115497,49369,2394,2,701.52,1403.04
115498,49369,2442,4,476.05,1904.2
115499,49370,2392,1,17.71,17.71
115500,49370,2203,1,210.24,210.24
115501,49371,2243,2,86.09,172.18
115502,49372,2619,2,1520.97,3041.94
115503,49373,2145,4,202.72,810.88
115504,49374,2143,3,159.31,477.93
115505,49375,2431,2,52.5,105.0
115506,49375,2607,4,1195.53,4782.12
115507,49375,2545,2,9.98,19.96
115508,49376,2211,1,40.69,40.69
115509,49376,2572,2,12.62,25.24
115510,49377,2193,4,29.78,119.12
115511,49377,2255,1,66.6,66.6
115512,49378,2938,4,218.3,873.2
115513,49379,2837,3,1333.68,4001.04
115514,49379,2095,1,181.87,181.87
115515,49380,2763,4,592.59,2370.36
115516,49380,2598,4,572.62,2290.48
115517,49381,2572,4,12.18,48.72
115518,49381,2082,3,345.36,1036.08
115519,49381,2955,1,20.77,20.77
115520,49381,2674,3,60.49,181.47
115521,49382,2348,3,83.7,251.1
115522,49382,2717,2,32.69,65.38
115523,49383,2714,2,742.89,1485.78
115524,49383,2908,2,687.33,1374.66
115525,49384,2264,1,441.49,441.49
115526,49385,2553,3,163.12,489.36
115527,49386,2933,4,1573.01,6292.04
115528,49386,2541,3,74.81,224.43
115529,49386,2129,4,9.88,39.52
115530,49387,2850,3,174.08,522.24
115531,49387,2429,2,334.64,669.28
115532,49388,2372,2,868.1,1736.2
115533,49388,2876,4,772.51,3090.04
115534,49388,2902,2,386.84,773.68
115535,49388,2358,3,65.48,196.44
115536,49388,2002,4,120.77,483.08
115537,49389,2260,2,27.47,54.94
115538,49390,2658,1,1068.27,1068.27
115539,49390,2165,1,201.94,201.94
115540,49391,2953,3,80.64,241.92
115541,49391,2140,1,8.82,8.82
115542,49392,2454,3,26.35,79.05
115543,49392,2407,3,127.21,381.63
115544,49393,2225,4,147.67,590.68
115545,49393,2609,1,14.85,14.85
115546,49394,2592,1,8.41,8.41
115547,49395,2216,4,413.55,1654.2
115548,49396,2878,1,408.47,408.47
115549,49396,2722,4,552.86,2211.44
115550,49397,2455,2,25.4,50.8
115551,49397,2299,4,16.08,64.32
115552,49398,2787,2,14.76,29.52
115553,49399,2323,1,25.28,25.28
115554,49400,2015,3,24.68,74.04
115555,49400,2013,3,284.51,853.53
115556,49401,2397,3,136.55,409.65
115557,49402,2388,2,82.92,165.84
115558,49403,2865,3,243.83,731.49
115559,49403,2432,1,133.68,133.68
115560,49404,2048,1,467.16,467.16
115561,49404,2158,3,167.54,502.62
115562,49404,2154,4,1340.58,5362.32
115563,49405,2405,2,5.19,10.38
115564,49405,2814,3,96.67,290.01
115565,49406,2256,2,9.88,19.76
115566,49406,2402,1,1714.87,1714.87
115567,49406,2538,2,6.15,12.3
115568,49407,2308,2,27.46,54.92
115569,49407,2314,4,1134.15,4536.6
115570,49408,2360,1,23.11,23.11
115571,49408,2047,3,68.33,204.99
115572,49409,2442,1,457.23,457.23
115573,49409,2618,2,249.71,499.42
115574,49410,2676,1,37.31,37.31
115575,49410,2054,1,13.96,13.96
115576,49410,2492,3,146.94,440.82
115577,49411,2467,2,59.23,118.46
115578,49411,2494,3,24.73,74.19
115579,49412,2877,3,259.94,779.82
115580,49412,2584,1,257.61,257.61
115581,49412,2752,1,1010.92,1010.92
115582,49412,2239,2,117.68,235.36
115583,49413,2100,3,18.0,54.0
115584,49413,2603,2,570.83,1141.66
115585,49413,2842,2,25.53,51.06
115586,49413,2892,3,137.92,413.76
115587,49413,2405,4,5.54,22.16
115588,49414,2956,4,1113.16,4452.64
115589,49415,2775,2,1687.28,3374.56
115590,49415,2830,2,371.68,743.36
115591,49416,2247,3,1234.39,3703.17
115592,49416,2058,1,1630.44,1630.44
115593,49416,2209,2,1665.07,3330.14
115594,49416,2771,1,986.94,986.94
115595,49417,2671,4,251.96,1007.84
115596,49417,2550,2,1475.93,2951.86
115597,49417,2441,4,40.96,163.84
115598,49418,2635,4,66.72,266.88
115599,49418,2981,3,1227.46,3682.38
115600,49418,2539,1,8.12,8.12
115601,49419,2915,3,10.59,31.77
115602,49419,2432,1,135.79,135.79
115603,49419,2161,3,35.71,107.13
115604,49420,2594,2,253.98,507.96
115605,49420,2913,4,71.57,286.28
115606,49420,2257,4,1433.25,5733.0
115607,49420,2926,1,74.07,74.07
115608,49421,2464,4,169.4,677.6
115609,49422,2329,3,22.51,67.53
115610,49422,2588,3,5.87,17.61
115611,49422,2854,4,538.06,2152.24
115612,49422,2265,4,1608.39,6433.56
115613,49423,2262,2,1514.5,3029.0
115614,49423,2865,3,233.02,699.06
115615,49423,2316,3,29.01,87.03
115616,49423,2999,1,1909.44,1909.44
115617,49424,2552,2,1432.92,2865.84
115618,49424,2868,2,242.0,484.0
115619,49425,2512,2,1513.82,3027.64
115620,49425,2992,4,89.54,358.16
115621,49425,2853,4,12.66,50.64
115622,49425,2969,1,580.11,580.11
115623,49425,2413,3,1022.28,3066.84
115624,49426,2060,4,37.85,151.4
115625,49426,2293,4,45.28,181.12
115626,49427,2303,4,95.13,380.52
115627,49427,2869,2,706.65,1413.3
115628,49428,2733,1,228.99,228.99
115629,49428,2634,3,133.04,399.12
115630,49429,2250,2,1526.57,3053.14
115631,49430,2778,3,164.1,492.3
115632,49430,2271,4,178.35,713.4
115633,49431,2597,1,220.91,220.91
115634,49431,2375,1,12.67,12.67
115635,49431,2381,4,18.22,72.88
115636,49431,2224,1,977.6,977.6
115637,49432,2037,3,1395.1,4185.3
115638,49432,2472,2,1125.27,2250.54
115639,49432,2054,2,13.27,26.54
115640,49433,2938,3,225.06,675.18
115641,49433,2997,1,1423.49,1423.49
115642,49434,2189,1,351.23,351.23
115643,49434,2499,1,239.44,239.44
115644,49435,2178,4,1065.95,4263.8
115645,49435,2601,3,204.08,612.24
115646,49436,2771,1,1065.93,1065.93
115647,49436,2544,4,96.79,387.16
115648,49436,2256,3,9.85,29.55
115649,49436,2462,2,913.1,1826.2
115650,49437,2750,2,1506.98,3013.96
115651,49437,2918,3,290.88,872.64
115652,49437,2063,4,177.09,708.36
115653,49437,2659,3,80.55,241.65
115654,49438,2386,3,214.45,643.35
115655,49438,2997,2,1577.9,3155.8
115656,49439,2668,4,774.47,3097.88
115657,49440,2546,3,9.15,27.45
115658,49440,2396,3,236.15,708.45
115659,49440,2601,2,231.68,463.36
115660,49441,2687,4,513.63,2054.52
115661,49441,2459,1,61.4,61.4
115662,49441,2860,4,70.34,281.36
115663,49442,2274,3,1506.41,4519.23
115664,49443,2292,2,502.36,1004.72
115665,49443,2737,2,39.04,78.08
115666,49444,2846,2,41.97,83.94
115667,49444,2190,1,207.44,207.44
115668,49444,2353,3,85.29,255.87
115669,49444,2484,1,1066.12,1066.12
115670,49445,2988,3,378.25,1134.75
115671,49445,2253,4,34.54,138.16
115672,49446,2915,2,11.21,22.42
115673,49446,2672,1,80.36,80.36
115674,49447,2900,3,491.12,1473.36
115675,49447,2326,4,782.79,3131.16
115676,49447,2514,1,8.44,8.44
115677,49448,2602,2,1276.63,2553.26
115678,49448,2022,4,81.34,325.36
115679,49448,2040,4,147.33,589.32
115680,49448,2836,3,1288.87,3866.61
115681,49449,2928,3,5.93,17.79
115682,49449,2451,4,49.99,199.96
115683,49449,2733,4,216.14,864.56
115684,49450,2333,1,1056.77,1056.77
115685,49450,2871,1,1340.31,1340.31
115686,49451,2489,3,510.17,1530.51
115687,49452,2853,4,13.42,53.68
115688,49453,2368,1,136.53,136.53
115689,49453,2299,2,16.04,32.08
115690,49454,2383,1,329.26,329.26
115691,49454,2269,1,398.29,398.29
115692,49455,2332,2,37.08,74.16
115693,49455,2815,4,65.73,262.92
115694,49456,2901,4,337.89,1351.56
115695,49456,2109,3,174.14,522.42
115696,49456,2362,2,1275.7,2551.4
115697,49457,2327,3,266.26,798.78
115698,49457,2703,3,198.8,596.4
115699,49458,2086,3,15.59,46.77
115700,49459,2104,3,100.1,300.3
115701,49459,2357,1,10.29,10.29
115702,49460,2262,3,1614.91,4844.73
115703,49461,2054,4,13.04,52.16
115704,49461,2968,3,25.87,77.61
115705,49462,2852,1,14.95,14.95
115706,49462,2137,1,75.17,75.17
115707,49463,2357,1,9.81,9.81
115708,49463,2648,4,320.65,1282.6
115709,49464,2279,2,78.22,156.44
115710,49464,2851,1,152.09,152.09
115711,49465,2187,4,69.94,279.76
115712,49466,2436,3,35.4,106.2
115713,49466,2100,2,19.19,38.38
115714,49467,2506,3,6.26,18.78
115715,49468,2778,3,172.26,516.78
115716,49468,2370,4,20.29,81.16
115717,49469,2089,2,1439.07,2878.14
115718,49469,2294,2,754.53,1509.06
115719,49470,2095,3,166.43,499.29
115720,49470,2585,3,32.98,98.94
115721,49471,2739,2,195.53,391.06
115722,49471,2013,4,273.98,1095.92
115723,49472,2391,4,752.54,3010.16
115724,49473,2476,4,313.12,1252.48
115725,49473,2742,1,1042.93,1042.93
115726,49474,2480,4,232.73,930.92
115727,49474,2524,1,134.07,134.07
115728,49474,2913,3,68.17,204.51
115729,49475,2474,3,1854.3,5562.9
115730,49475,2209,3,1516.56,4549.68
115731,49476,2102,2,121.92,243.84
115732,49476,2036,1,35.62,35.62
115733,49477,2009,3,38.03,114.09
115734,49478,2855,2,14.54,29.08
115735,49479,2073,3,521.71,1565.13
115736,49479,2799,1,962.94,962.94
115737,49480,2708,4,17.23,68.92
115738,49480,2760,3,1544.83,4634.49
115739,49481,2872,3,40.15,120.45
115740,49481,2863,4,21.72,86.88
115741,49481,2564,4,45.09,180.36
115742,49481,2033,3,482.25,1446.75
115743,49482,2121,4,72.61,290.44
115744,49483,2293,4,47.51,190.04
115745,49483,2183,4,1848.75,7395.0
115746,49484,2577,4,159.47,637.88
115747,49485,2343,2,181.17,362.34
115748,49485,2132,1,75.5,75.5
115749,49486,2116,2,1138.34,2276.68
115750,49487,2509,3,68.87,206.61
115751,49487,2676,1,39.6,39.6
115752,49487,2074,1,1485.15,1485.15
115753,49487,2343,4,168.97,675.88
115754,49488,2621,2,1610.24,3220.48
115755,49488,2525,4,767.2,3068.8
115756,49488,2949,3,63.46,190.38
115757,49488,2249,4,1536.03,6144.12
115758,49489,2141,3,80.07,240.21
115759,49489,2656,2,13.42,26.84
115760,49490,2110,4,330.92,1323.68
115761,49490,2454,2,26.9,53.8
115762,49490,2407,3,125.75,377.25
115763,49491,2959,3,19.83,59.49
115764,49491,2457,2,512.23,1024.46
115765,49491,2403,4,349.7,1398.8
115766,49491,2231,4,22.97,91.88
115767,49492,2311,2,40.08,80.16
115768,49492,2574,3,39.72,119.16
115769,49493,2277,3,84.67,254.01
115770,49493,2670,4,75.83,303.32
115771,49493,2865,3,257.63,772.89
115772,49493,2860,4,75.23,300.92
115773,49493,2822,4,52.0,208.0
115774,49494,2527,1,85.09,85.09
115775,49495,2555,2,16.88,33.76
115776,49496,2330,3,21.99,65.97
115777,49496,2579,4,101.61,406.44
115778,49497,2660,1,648.98,648.98
115779,49497,2507,3,67.13,201.39
115780,49497,2132,4,69.98,279.92
115781,49497,2045,3,13.53,40.59
115782,49498,2306,4,41.55,166.2
115783,49498,2954,2,329.08,658.16
115784,49498,2966,2,1306.79,2613.58
115785,49499,2775,1,1655.45,1655.45
115786,49500,2665,1,1044.99,1044.99
115787,49500,2217,2,59.34,118.68
115788,49500,2541,3,76.39,229.17
115789,49500,2415,1,7.28,7.28
115790,49501,2667,2,308.52,617.04
115791,49501,2044,4,983.65,3934.6
115792,49501,2116,3,1250.3,3750.9
115793,49501,2879,4,284.36,1137.44
115794,49502,2296,1,1449.43,1449.43
115795,49502,2275,2,96.07,192.14
115796,49503,2688,4,14.75,59.0
115797,49503,2405,3,5.17,15.51
115798,49504,2545,1,9.34,9.34
115799,49504,2067,1,117.23,117.23
115800,49505,2954,3,355.41,1066.23
115801,49505,2173,1,93.47,93.47
115802,49506,2552,4,1398.38,5593.52
115803,49506,2391,2,749.01,1498.02
115804,49506,2288,2,1513.81,3027.62
115805,49506,2746,1,1807.3,1807.3
115806,49507,2414,1,1047.46,1047.46
115807,49508,2436,3,32.4,97.2
115808,49508,2476,4,343.66,1374.64
115809,49509,2296,4,1400.7,5602.8
115810,49510,2443,3,34.13,102.39
115811,49510,2362,1,1255.92,1255.92
115812,49510,2435,3,82.42,247.26
115813,49510,2762,3,18.39,55.17
115814,49511,2291,4,408.6,1634.4
115815,49511,2070,3,1313.64,3940.92
115816,49512,2602,3,1455.78,4367.34
115817,49513,2996,2,49.08,98.16
115818,49514,2653,2,255.07,510.14
115819,49514,2131,4,16.55,66.2
115820,49514,2426,4,99.42,397.68
115821,49515,2335,4,433.9,1735.6
115822,49515,2098,3,127.53,382.59
115823,49516,2791,2,13.3,26.6
115824,49516,2464,1,178.17,178.17
115825,49516,2436,1,33.43,33.43
115826,49517,2328,2,226.55,453.1
115827,49518,2318,3,95.72,287.16
115828,49518,2571,2,1658.8,3317.6
115829,49519,2035,1,57.51,57.51
115830,49519,2562,2,70.67,141.34
115831,49520,2323,1,25.16,25.16
115832,49520,2666,3,11.47,34.41
115833,49521,2956,4,1094.1,4376.4
115834,49522,2001,1,958.88,958.88
115835,49522,2821,4,22.09,88.36
115836,49522,2049,2,183.81,367.62
115837,49522,2377,3,198.5,595.5
115838,49523,2376,1,66.82,66.82
115839,49523,2810,4,1350.35,5401.4
115840,49523,2351,4,165.64,662.56
115841,49523,2685,1,432.5,432.5
115842,49524,2582,1,1323.62,1323.62
115843,49525,2394,4,637.69,2550.76
115844,49525,2289,1,74.39,74.39
115845,49526,2587,4,1039.95,4159.8
115846,49526,2679,3,508.16,1524.48
115847,49526,2570,4,46.5,186.0
115848,49526,2243,4,86.61,346.44
115849,49527,2743,3,7.43,22.29
115850,49527,2747,4,471.2,1884.8
115851,49528,2416,1,483.73,483.73
115852,49528,2081,2,83.48,166.96
115853,49528,2836,4,1193.51,4774.04
115854,49528,2948,3,75.61,226.83
115855,49528,2570,1,45.79,45.79
115856,49529,2072,4,664.53,2658.12
115857,49529,2350,1,1508.98,1508.98
115858,49529,2133,1,841.33,841.33
115859,49530,2485,1,27.28,27.28
115860,49530,2282,3,326.5,979.5
115861,49530,2997,2,1425.12,2850.24
115862,49530,2559,1,26.57,26.57
115863,49531,2963,4,58.37,233.48
115864,49531,2001,2,956.57,1913.14
115865,49531,2014,1,242.96,242.96
115866,49531,2158,4,173.03,692.12
115867,49532,2112,4,11.49,45.96
115868,49532,2987,3,10.84,32.52
115869,49532,2332,3,34.69,104.07
115870,49533,2108,2,412.98,825.96
115871,49533,2969,3,577.6,1732.8
115872,49533,2280,2,64.87,129.74
115873,49533,2478,4,70.5,282.0
115874,49534,2887,2,9.72,19.44
115875,49534,2980,4,123.44,493.76
115876,49534,2119,3,1030.75,3092.25
115877,49534,2690,1,451.34,451.34
115878,49534,2411,2,562.34,1124.68
115879,49535,2124,4,209.18,836.72
115880,49536,2996,4,44.95,179.8
115881,49536,2026,2,5.91,11.82
115882,49536,2765,1,36.08,36.08
115883,49536,2460,4,14.98,59.92
115884,49537,2351,3,157.7,473.1
115885,49538,2823,2,368.28,736.56
115886,49538,2802,4,214.74,858.96
115887,49539,2568,2,159.58,319.16
115888,49539,2845,2,21.9,43.8
115889,49540,2667,1,305.72,305.72
115890,49541,2321,2,35.08,70.16
115891,49541,2351,4,164.59,658.36
115892,49541,2407,4,119.29,477.16
115893,49542,2535,3,378.47,1135.41
115894,49542,2153,1,1758.82,1758.82
115895,49543,2122,1,7.8,7.8
115896,49543,2894,2,23.84,47.68
115897,49544,2901,4,332.6,1330.4
115898,49544,2805,3,48.85,146.55
115899,49545,2549,4,9.78,39.12
115900,49545,2345,1,601.05,601.05
115901,49545,2199,2,203.05,406.1
115902,49545,2216,3,450.0,1350.0
115903,49546,2658,1,1069.15,1069.15
115904,49547,2960,1,30.71,30.71
115905,49548,2490,2,245.77,491.54
115906,49549,2387,3,1751.49,5254.47
115907,49549,2571,4,1662.03,6648.12
115908,49550,2418,1,950.83,950.83
115909,49551,2045,3,14.35,43.05
115910,49551,2505,3,705.98,2117.94
115911,49551,2664,4,69.63,278.52
115912,49551,2929,3,31.07,93.21
115913,49552,2748,2,84.56,169.12
115914,49552,2320,1,7.98,7.98
115915,49553,2352,2,10.12,20.24
115916,49553,2991,4,420.9,1683.6
115917,49554,2963,4,62.06,248.24
115918,49554,2644,4,1506.75,6027.0
115919,49555,2432,4,132.21,528.84
115920,49555,2765,3,31.86,95.58
115921,49555,2419,2,73.51,147.02
115922,49555,2424,4,39.43,157.72
115923,49556,2001,4,892.49,3569.96
115924,49556,2151,2,21.42,42.84
115925,49557,2714,1,773.39,773.39
115926,49557,2686,1,192.8,192.8
115927,49557,2592,1,8.46,8.46
115928,49557,2349,1,128.81,128.81
115929,49558,2117,4,221.28,885.12
115930,49558,2302,1,93.11,93.11
115931,49559,2268,3,357.27,1071.81
115932,49560,2534,1,37.61,37.61
115933,49560,2441,1,39.06,39.06
115934,49560,2968,3,23.36,70.08
115935,49561,2613,2,13.99,27.98
115936,49562,2802,3,242.54,727.62
115937,49562,2733,4,198.62,794.48
115938,49562,2254,1,1568.75,1568.75
115939,49562,2241,4,82.72,330.88
115940,49562,2093,4,59.33,237.32
115941,49563,2472,2,1157.23,2314.46
115942,49563,2059,4,9.34,37.36
115943,49563,2995,1,416.34,416.34
115944,49564,2810,3,1434.11,4302.33
115945,49565,2391,3,768.63,2305.89
115946,49565,2086,1,15.36,15.36
115947,49566,2523,2,1027.65,2055.3
115948,49567,2854,4,560.92,2243.68
115949,49567,2494,2,26.9,53.8
115950,49567,2631,3,1628.16,4884.48
115951,49568,2725,1,6.16,6.16
115952,49569,2008,3,167.17,501.51
115953,49569,2782,3,360.96,1082.88
115954,49569,2033,3,501.52,1504.56
115955,49570,2873,4,1734.68,6938.72
115956,49570,2751,3,131.93,395.79
115957,49570,2916,3,21.2,63.6
115958,49570,2524,4,128.35,513.4
115959,49571,2824,1,25.03,25.03
115960,49571,2175,2,698.72,1397.44
115961,49572,2453,1,199.26,199.26
115962,49573,2849,1,503.23,503.23
115963,49573,2921,1,91.88,91.88
115964,49573,2953,4,82.07,328.28
115965,49574,2122,1,7.48,7.48
115966,49574,2492,2,143.81,287.62
115967,49574,2821,4,19.92,79.68
115968,49575,2482,3,136.72,410.16
115969,49575,2012,3,21.92,65.76
115970,49575,2130,4,85.32,341.28
115971,49576,2096,2,67.74,135.48
115972,49576,2352,1,10.38,10.38
115973,49577,2695,1,449.97,449.97
115974,49577,2229,4,253.82,1015.28
115975,49578,2895,3,163.52,490.56
115976,49578,2233,1,82.9,82.9
115977,49579,2433,3,988.79,2966.37
115978,49579,2634,4,129.17,516.68
115979,49579,2328,3,205.98,617.94
115980,49579,2391,2,742.86,1485.72
115981,49580,2731,2,197.01,394.02
115982,49580,2488,2,58.68,117.36
115983,49580,2952,3,171.51,514.53
115984,49581,2060,3,37.99,113.97
115985,49581,2318,1,89.89,89.89
115986,49582,2865,1,230.39,230.39
115987,49582,2080,2,27.28,54.56
115988,49582,2894,1,25.02,25.02
115989,49582,2891,3,1410.45,4231.35
115990,49583,2027,1,1934.21,1934.21
115991,49583,2318,2,94.58,189.16
115992,49583,2524,4,135.65,542.6
115993,49584,2298,4,708.23,2832.92
115994,49584,2476,3,333.67,1001.01
115995,49585,2471,2,646.99,1293.98
115996,49585,2707,1,343.6,343.6
115997,49585,2230,4,34.27,137.08
115998,49586,2822,1,50.72,50.72
115999,49586,2013,1,284.95,284.95
116000,49586,2464,2,183.1,366.2
116001,49587,2392,1,18.34,18.34
116002,49587,2693,4,119.51,478.04
116003,49587,2731,1,209.06,209.06
116004,49588,2705,1,15.85,15.85
116005,49588,2710,1,729.85,729.85
116006,49588,2920,4,121.65,486.6
116007,49588,2055,4,1078.86,4315.44
116008,49589,2994,4,71.26,285.04
116009,49589,2094,1,242.29,242.29
116010,49590,2132,3,73.76,221.28
116011,49591,2636,1,231.09,231.09
116012,49591,2696,1,157.79,157.79
116013,49591,2002,3,114.21,342.63
116014,49592,2735,2,21.14,42.28
116015,49592,2897,3,13.25,39.75
116016,49593,2299,2,15.67,31.34
116017,49594,2603,4,540.42,2161.68
116018,49594,2830,4,345.9,1383.6
116019,49595,2875,4,302.13,1208.52
116020,49595,2040,2,134.69,269.38
116021,49596,2069,4,596.54,2386.16
116022,49596,2019,4,528.88,2115.52
116023,49596,2144,2,206.6,413.2
116024,49597,2119,1,891.09,891.09
116025,49597,2430,2,1889.79,3779.58
116026,49598,2984,2,147.21,294.42
116027,49598,2675,2,51.46,102.92
116028,49599,2656,1,13.25,13.25
116029,49599,2787,4,13.69,54.76
116030,49599,2740,3,29.96,89.88
116031,49599,2028,4,108.93,435.72
116032,49600,2073,3,559.54,1678.62
116033,49600,2045,3,14.77,44.31
116034,49600,2540,1,1217.55,1217.55
116035,49601,2597,1,219.66,219.66
116036,49602,2881,2,251.44,502.88
116037,49603,2753,3,15.84,47.52
116038,49604,2884,2,1688.89,3377.78
116039,49605,2510,2,437.71,875.42
116040,49605,2529,3,1279.54,3838.62
116041,49606,2956,3,1209.37,3628.11
116042,49606,2202,1,1905.15,1905.15
116043,49606,2036,1,39.4,39.4
116044,49607,2687,2,517.24,1034.48
116045,49607,2353,1,74.3,74.3
116046,49608,2395,4,27.19,108.76
116047,49608,2921,3,89.88,269.64
116048,49609,2258,3,572.4,1717.2
116049,49609,2179,2,95.22,190.44
116050,49609,2411,2,519.35,1038.7
116051,49610,2548,4,95.85,383.4
116052,49611,2785,2,22.51,45.02
116053,49611,2452,4,489.16,1956.64
116054,49611,2037,3,1528.67,4586.01
116055,49612,2847,3,54.26,162.78
116056,49612,2751,1,130.57,130.57
116057,49612,2367,1,49.64,49.64
116058,49612,2389,1,748.02,748.02
116059,49612,2902,3,365.92,1097.76
116060,49613,2847,3,55.36,166.08
116061,49613,2585,1,34.25,34.25
116062,49614,2471,2,633.85,1267.7
116063,49614,2885,4,232.69,930.76
116064,49614,2953,3,88.11,264.33
116065,49614,2338,4,210.09,840.36
116066,49615,2120,2,186.97,373.94
116067,49615,2462,2,900.67,1801.34
116068,49615,2411,2,518.06,1036.12
116069,49615,2596,1,834.13,834.13
116070,49616,2522,3,780.06,2340.18
116071,49617,2061,2,120.17,240.34
116072,49618,2519,1,23.92,23.92
116073,49618,2016,1,1045.18,1045.18
116074,49618,2234,3,60.26,180.78
116075,49619,2159,3,1774.29,5322.87
116076,49619,2201,4,1570.21,6280.84
116077,49619,2656,3,13.38,40.14
116078,49619,2123,1,38.7,38.7
116079,49620,2002,3,120.4,361.2
116080,49620,2354,4,107.13,428.52
116081,49621,2820,1,1886.99,1886.99
116082,49621,2164,3,1095.42,3286.26
116083,49622,2624,3,1019.83,3059.49
116084,49622,2426,1,96.07,96.07
116085,49622,2011,4,72.96,291.84
116086,49623,2559,1,27.35,27.35
116087,49623,2169,4,64.67,258.68
116088,49624,2009,3,35.28,105.84
116089,49624,2013,1,257.32,257.32
116090,49624,2887,1,9.59,9.59
116091,49624,2088,1,8.88,8.88
116092,49625,2787,3,12.95,38.85
116093,49625,2366,2,52.56,105.12
116094,49626,2130,2,92.91,185.82
116095,49626,2625,1,91.33,91.33
116096,49626,2833,2,422.92,845.84
116097,49627,2620,4,27.16,108.64
